up,us,sp,ps,pu,su,nlw_p10_ecdf_1,nlw_p50_ecdf_1,nlw_p90_ecdf_1,nlw_p25_ecdf_1,nlw_p75_ecdf_1,nlw_share_leq0_1,nlw_p10_pctl_1,nlw_p25_pctl_1,nlw_p50_pctl_1,nlw_p75_pctl_1,nlw_p90_pctl_1,nlw_p10_ecdf_2,nlw_p50_ecdf_2,nlw_p90_ecdf_2,nlw_p25_ecdf_2,nlw_p75_ecdf_2,nlw_share_leq0_2,nlw_p10_pctl_2,nlw_p25_pctl_2,nlw_p50_pctl_2,nlw_p75_pctl_2,nlw_p90_pctl_2,nlw_p10_ecdf_3,nlw_p50_ecdf_3,nlw_p90_ecdf_3,nlw_p25_ecdf_3,nlw_p75_ecdf_3,nlw_share_leq0_3,nlw_p10_pctl_3,nlw_p25_pctl_3,nlw_p50_pctl_3,nlw_p75_pctl_3,nlw_p90_pctl_3,lqw_p10_ecdf_1,lqw_p50_ecdf_1,lqw_p90_ecdf_1,lqw_p25_ecdf_1,lqw_p75_ecdf_1,lqw_share_leq0_1,lqw_p10_pctl_1,lqw_p25_pctl_1,lqw_p50_pctl_1,lqw_p75_pctl_1,lqw_p90_pctl_1,lqw_p10_ecdf_2,lqw_p50_ecdf_2,lqw_p90_ecdf_2,lqw_p25_ecdf_2,lqw_p75_ecdf_2,lqw_share_leq0_2,lqw_p10_pctl_2,lqw_p25_pctl_2,lqw_p50_pctl_2,lqw_p75_pctl_2,lqw_p90_pctl_2,lqw_p10_ecdf_3,lqw_p50_ecdf_3,lqw_p90_ecdf_3,lqw_p25_ecdf_3,lqw_p75_ecdf_3,lqw_share_leq0_3,lqw_p10_pctl_3,lqw_p25_pctl_3,lqw_p50_pctl_3,lqw_p75_pctl_3,lqw_p90_pctl_3,ern_p10_pctl_2,ern_p25_pctl_2,ern_p50_pctl_2,ern_p75_pctl_2,ern_p90_pctl_2,ern_p10_pctl_3,ern_p25_pctl_3,ern_p50_pctl_3,ern_p75_pctl_3,ern_p90_pctl_3,lnern_avg_2,lnern_std_2,lnern_rho_2,lnern_avg_3,lnern_std_3,lnern_rho_3,lnern_avg_2_1,lnern_std_2_1,lnern_avg_3_1,lnern_std_3_1,lnern_avg_2_2,lnern_std_2_2,lnern_avg_3_2,lnern_std_3_2,lnern_avg_2_3,lnern_std_2_3,lnern_avg_3_3,lnern_std_3_3,lnern_avg_2_4,lnern_std_2_4,lnern_avg_3_4,lnern_std_3_4,dlnern_avg_ps,dlnern_p50_ps,dlnern_avg_sp,dlnern_p50_sp,pu_1,pu_2,pu_3,pu_4,su_1,su_2,su_3,su_4
.13105763,.076170512,.011782394,.022117723,.019716576,.0047512925,.079766251,.65772563,.89291811,.2210861,.75273329,.65772563,-21881.51,-6056.0332,0,858.53259,39920.25,.10316711,.60481769,.90184784,.27378821,.76892006,.60481769,-27155.797,-8295.3662,0,3189.4885,48623.949,.099790037,.50923872,.90277559,.25760865,.75297934,.50559437,-22823.078,-4957.3203,0,12466.444,84249.844,.38158089,.50624728,.89296544,.38158089,.75856131,.38158089,0,0,123.66863,3670.5037,47802.484,.24844256,.51531005,.90327877,.24844256,.76279169,.24844256,0,1.1362551,1135.4426,9661.2422,57058.16,.22400682,.50994611,.9055416,.24730068,.75615799,.22400682,0,39.827187,2174.4023,17655.158,91089.664,937.7843,1556.1743,2569.4248,4084.1787,7121.8774,619.45587,1254.3368,2497.5339,4906.1279,9117.7334,7.8354244,.78245038,.77236533,7.802197,.98390061,.55520827,6.9298615,.52547139,6.8097601,.74502581,7.5615602,.49868023,7.5106611,.69742191,8.1059914,.4947632,8.062252,.73315299,8.8648605,.48568231,8.7966499,.71514565,.0072859549,-.018465996,.23335971,.33866405,.036065817,.02159231,.015574297,.010931432,.0089212796,.0051087048,.0031180242,.0022343225
.13911758,.082058556,.011703636,.02100011,.020753454,.0042950292,.12810928,.67352772,.91749024,.26140913,.7779277,.67352772,-35908.004,-9067.0586,0,341.97064,33096.195,.085401706,.57063746,.90580076,.23458801,.75430375,.57063746,-22001.201,-5651.6279,0,4738.0977,44241.953,.092068411,.47551501,.89261609,.23003665,.72981489,.47047701,-20591.492,-3526.3347,199.46553,16391.842,92896.906,.36952123,.52620965,.91749024,.36952123,.77177215,.36952123,0,0,99.032639,3215.6682,33621.059,.25279456,.52052546,.90313417,.25279456,.75120014,.25279456,0,0,1101.6267,10454.636,54367.785,.21710506,.49071226,.89477748,.24059071,.7329908,.21710506,0,62.757248,2511.8347,21562.859,102262.96,960.82019,1569.9609,2636.4001,4216.022,7140.9961,640.35748,1279.3851,2513.7222,4828.2637,8830.9043,7.8583465,.7814098,.79284191,7.8158607,.96043152,.52884322,6.9383049,.518507,6.8266635,.74120069,7.5810637,.49784479,7.5047264,.70466816,8.0961313,.45085594,8.0769482,.71911013,8.8401241,.49970919,8.7667465,.74110085,.073815472,.083089828,.068714447,.064666271,.03668892,.023864485,.016267434,.0093163969,.008634326,.0045579546,.0026131363,.0026307919
.12891848,.073041275,.011391607,.021158313,.018764146,.004207022,.079420805,.6671645,.90863484,.24151501,.76473296,.6671645,-22201.055,-6861.0908,0,588.90027,33096.195,.10544662,.57057869,.88964272,.25258958,.73926193,.57057869,-27611.504,-6640.7939,0,6668.0635,60642.148,.10299168,.50872594,.89739096,.26113594,.75777471,.5035578,-23512.355,-5286.7192,0,11755.24,89713,.3786402,.51391482,.90624374,.3786402,.75246722,.3786402,0,0,115.88728,3825.5139,34273.996,.24851602,.48827153,.88913733,.24851602,.73063165,.24851602,0,.95604968,1399.4656,12710.798,67292.563,.23823959,.51444542,.89890265,.25976333,.75891805,.23823959,0,11.362552,2033.7277,17196.178,96240.625,940.10828,1579.1967,2666.1843,4381.1841,7278.856,627.81677,1263.8153,2530.7104,4959.7578,9253.7217,7.8665962,.79141998,.78140801,7.8264828,.97815448,.5402593,6.919179,.53898436,6.8399343,.75098085,7.5460062,.48685038,7.4822755,.71839052,8.1007166,.46882084,8.0814304,.71293503,8.8399467,.47193098,8.7914,.70948738,-.036605664,-.0011558533,.15817954,.18922663,.0331803,.022088235,.012548368,.011475914,.0073267519,.0046811742,.0025524232,.0022882435
.13283394,.080934331,.011686617,.022547815,.019420482,.003709456,.089911826,.62865168,.90319794,.2212016,.72705251,.62865168,-25392.232,-6369.833,0,1657.5729,33621.059,.10445426,.55150855,.8903392,.26712918,.73770654,.55150855,-26737.33,-7666.7329,0,6183.4316,59681.953,.10168389,.48863736,.89585179,.24994059,.75244009,.48260275,-23224.633,-4629.311,117.90223,12491.516,90372.938,.33025825,.43545097,.9007225,.33025825,.75607187,.33025825,0,0,549.21844,3742.2957,38711.707,.2325948,.48122224,.88952744,.2325948,.74011713,.2325948,0,12.432876,1485.4896,11789.366,65146.277,.21299741,.4910748,.8974576,.23982395,.74954379,.21299741,0,85.687668,2510.8574,19201.471,98433.852,960.07831,1592.2836,2744.1458,4547.3062,7423.4102,626.23657,1265.3599,2511.1724,4709.6494,8759.3418,7.8905048,.79301709,.79526222,7.8011231,.9646163,.53025854,6.930676,.54074997,6.8337116,.77006358,7.55231,.47964573,7.5098085,.71578246,8.1207886,.49655703,8.0505495,.72468549,8.8142405,.4746339,8.7739944,.73927552,.0044883634,.0094099045,.13005976,.18945265,.039758705,.020483457,.016321281,.0087160366,.007494526,.0038843725,.0021979115,.0024231502
.13658756,.080550626,.01038171,.020596858,.019639336,.0038493504,.10321508,.65355259,.86585814,.23622312,.72379827,.65355259,-29452.307,-6369.833,0,2834.6956,83889.672,.09774638,.57198972,.89900833,.24224591,.75089812,.57198972,-25643.523,-6106.0601,0,5061.1455,50505.316,.095614724,.48640928,.89234394,.24666604,.74656427,.47990713,-21853.902,-4528.563,113.66167,13219.521,97929.547,.3702738,.48983109,.87035251,.3702738,.70375413,.3702738,0,0,196.03116,7965.437,83889.672,.24850631,.50637007,.89837766,.24850631,.74928766,.24850631,0,.95604968,1241.1475,10708.563,62346.941,.21859844,.48100293,.89171368,.24409673,.74534839,.21859844,0,57.835758,2647.5549,19714.457,104298.55,899.57727,1554.2803,2615.8904,4302.208,7492.1826,635.53992,1269.9197,2561.4299,4998.251,9306.1758,7.8473873,.81732213,.77591324,7.8365173,.978275,.55746084,6.9014344,.57700646,6.7908206,.73136878,7.5667834,.51979059,7.5072126,.72278649,8.111557,.47944006,8.0743694,.70434672,8.8610325,.50011259,8.8279009,.69791871,-.0038962907,.021285057,.0054389243,.074792385,.030190665,.02644258,.014921277,.010065609,.0070371763,.0043260818,.0031849842,.0019538056
.14306179,.078154191,.012024596,.021266347,.019473821,.0043378584,.1342025,.68759829,.87348312,.27354303,.74160641,.68759829,-35983.883,-11016.268,0,1994.6554,60130.137,.093363404,.57714605,.90329182,.25466141,.7459771,.57714605,-23866.867,-6799.4224,0,5664.5449,47948.895,.10285428,.49320871,.89822471,.24774785,.74716783,.48878664,-23634.107,-4476.334,56.772129,13232.104,89315.586,.38018787,.50677449,.87865502,.38018787,.70922351,.38018787,0,0,123.66863,6975.0688,71125.336,.25319311,.49875411,.90236872,.25319311,.7496888,.25319311,0,0,1272.1332,10708.779,56985.32,.21881711,.49126759,.89603055,.24200439,.7440601,.21881711,0,62.771435,2530.7104,19827.652,99927.844,931.68268,1562.7312,2578.6697,3989.9768,6327.5405,642.3562,1295.1614,2573.9102,5017.3472,9287.0645,7.8141894,.75848299,.75769973,7.8461132,.9732734,.55151081,6.9162707,.56072557,6.8066173,.71123075,7.5597954,.48822385,7.506681,.70842773,8.1120272,.46413383,8.0692692,.72157168,8.7931004,.48365852,8.8045149,.69483715,.044430893,.037572861,.093882725,.20828581,.035607342,.02176155,.012507046,.011245683,.0064772656,.0046428633,.003560289,.0025522585
.12740144,.075378381,.011396404,.022615889,.018032303,.0037568423,.087674916,.65816963,.91993797,.2221586,.73147684,.65816963,-23805.637,-6006.7827,0,1657.5729,28900.809,.10840309,.57405448,.90528673,.2528649,.75045139,.57405448,-27480.244,-6799.4224,0,5108.0874,45531.25,.097381882,.5062539,.906569,.25322813,.76590288,.50360215,-22164.025,-4802.6279,0,11023.431,77103.211,.34954223,.46662378,.91719192,.34954223,.71852183,.34954223,0,0,446.44894,6214.3228,34273.996,.24498592,.51329887,.90433425,.24498592,.75793058,.24498592,0,4.9743872,1165.228,9954.4395,53460.805,.24311133,.50941414,.90948802,.26132703,.77074403,.24311133,0,12.559174,2203.2534,15656.851,87233.992,936.88525,1558.1576,2664.3015,4268.1104,7062.063,617.81012,1255.6335,2514.4236,4878.6016,9090.6836,7.8476968,.78441727,.78170729,7.8111691,.97955453,.54947644,6.8858671,.52822971,6.8130393,.75861996,7.5504713,.47684851,7.5048938,.70912218,8.117835,.46603417,8.0770388,.70996368,8.8048124,.47984669,8.7913351,.72539693,-.025406459,-.020494461,.088526949,.14019775,.035369374,.021730663,.01197051,.0093015283,.0070889629,.00362112,.0029494422,.0020338609
.12663837,.069340684,.011444349,.021842081,.019579742,.003901745,.082408495,.68146777,.92381352,.21498284,.74832565,.68146777,-23508.898,-4606.7324,0,976.38837,25011.475,.10148963,.58065659,.88786691,.26457602,.74320644,.58065659,-26090.66,-7481.2065,0,5955.6987,60279.539,.096044317,.50429809,.90210515,.25206143,.744901,.50126761,-21968.738,-4769.6255,0,13427.506,85756.594,.4025045,.55376315,.92884314,.4025045,.75717247,.4025045,0,0,94.224045,3796.0657,29919.83,.25391215,.49236092,.88681704,.25391215,.74310797,.25391215,0,0,1367.6163,11593.49,66709.695,.23624992,.50264645,.90308934,.25487778,.74399281,.23624992,0,24.4641,2294.5127,19946.553,93868.703,987.16382,1616.485,2680.5771,4250.3833,7014.1821,621.7984,1250.4689,2523.5911,4867.9824,9144.4766,7.8670902,.77275789,.784859,7.8085642,.98211586,.52643454,6.9217463,.55019593,6.78125,.72573167,7.5682168,.48307943,7.5073647,.71678251,8.1087933,.46343112,8.0664759,.71628857,8.8089256,.47358453,8.7888994,.72450441,.067073308,.053386688,.24507827,.40777636,.032241639,.022714648,.014218467,.010924784,.0073697148,.0037650103,.0032651552,.001694379
.1374414,.077248432,.011046179,.021700505,.019143442,.0043637729,.089452885,.66111851,.90796977,.20909078,.76115036,.66111851,-23944.004,-4606.7324,0,621.7984,28900.809,.096669294,.53419077,.87869,.23741531,.71446526,.53419077,-24464.1,-5885.0527,0,8730.0498,70533.695,.092983805,.48209772,.89214092,.23550217,.73237348,.47703072,-20972.449,-3815.7004,125.5145,16029.873,97929.547,.34201741,.48288745,.9130199,.34201741,.76782852,.34201741,0,0,196.03116,3244.0276,34523.5,.23373111,.47654554,.8816244,.23373111,.71259928,.23373111,0,18.185867,1616.6758,14560.984,76967.766,.22166966,.48491323,.89194494,.24420451,.73249906,.22166966,0,57.943642,2546.1243,21595.717,104654.54,999.27844,1627.9258,2643.053,4352.5889,7309.543,625.23444,1255.4287,2487.1936,4740.7676,8925.4414,7.8866816,.77942365,.79572964,7.7968674,.97557354,.55339098,6.9476275,.52414012,6.7868032,.72651184,7.5725241,.46836102,7.5041561,.68803388,8.1014977,.47186607,8.0651703,.7341429,8.8592453,.49489394,8.8055897,.72401339,-.03122516,-.018465996,.20743665,.33154345,.03721565,.020860747,.015731459,.011124359,.0089839706,.0047563398,.00255134,.0018820654
.13919857,.080178827,.011423422,.019993255,.019873114,.0051590838,.12180702,.67950314,.8717382,.25535479,.74313933,.67950314,-32882.469,-8673.0244,0,1712.9017,81276.328,.09953393,.5574761,.89695442,.25360593,.74112135,.5574761,-25643.523,-6770.6216,0,5956.1279,53324.992,.095965445,.48509419,.89210963,.24116033,.73474991,.480041,-22402.791,-4228.229,115.55659,15740.126,94613.313,.38034382,.4955816,.87176096,.38034382,.72816241,.38034382,0,0,142.88707,5783.5757,81276.328,.24564779,.4883855,.89489293,.24564779,.73850995,.24564779,0,2.3177457,1456.5349,11782.054,62346.941,.20462687,.48063344,.89358503,.22580627,.73681587,.20462687,0,118.1292,2654.2627,21562.859,103660.98,949.63916,1554.8339,2620.3611,4277.1836,7309.543,635.95007,1261.7955,2513.7222,4845.8164,8882.0176,7.8570528,.77842498,.77071977,7.8140988,.96762532,.53715605,6.9402719,.51056451,6.8243179,.73447782,7.5597582,.47721952,7.5171461,.71057904,8.1016474,.48392132,8.0703621,.71717989,8.8371563,.48055553,8.805995,.73162431,.061355863,.053386688,.17753714,.32642269,.038982388,.020708913,.015788315,.012322431,.0093884841,.0053859786,.0033206025,.002701612
.13813668,.07392934,.011482859,.021225857,.018820815,.0044741528,.066921309,.66354293,.89763117,.20768225,.7537092,.66354293,-22457.594,-6163.4849,0,649.71063,43703.5,.099523969,.58236521,.90870243,.2545906,.74837267,.58236521,-25643.523,-6934.1846,0,5446.7954,46343.57,.1087512,.52037507,.90637094,.26660526,.76216131,.51710051,-24357.543,-5571.3589,0,11378.562,77365.789,.36363047,.54090774,.88610417,.36363047,.73518848,.36363047,0,0,92.937881,4599.2505,48551.684,.24206376,.49059919,.90597558,.24206376,.7506178,.24206376,0,4.9007792,1393.9514,10523.017,51906.164,.23638342,.51428628,.90464878,.2557252,.76073575,.23638342,0,22.046862,2033.7277,17082.295,90372.938,986.52594,1615.5339,2786.2097,4268.4575,7172.0039,647.26971,1262.8789,2506.9553,4790.0527,8820.4395,7.8830056,.78427589,.80526221,7.809001,.96237648,.5140456,6.9247251,.54101026,6.8473406,.73500168,7.5559292,.50795674,7.4905434,.69540495,8.1010838,.42500439,8.0586052,.71392804,8.866004,.50293916,8.7786102,.75005227,.010917849,.01449585,.16065226,.20828581,.035295319,.025615733,.010457518,.0090004439,.008513107,.0047822185,.003281936,.0020183567
.14435185,.077483267,.011710017,.022239694,.019320846,.0040157405,.086205043,.61321121,.8853274,.21703561,.68557864,.61321121,-25763.906,-6006.7827,0,4397.8286,55084.094,.10001921,.55976981,.89555049,.24804701,.7397083,.55976981,-25685.119,-6370.0127,0,5927.5078,54084.535,.10188588,.49188685,.88689333,.24507682,.74736738,.48848844,-23512.355,-4398.3491,73.54319,13226.813,102262.96,.30731744,.43626007,.8829807,.30731744,.65871179,.30731744,0,0,495.16321,8041.583,57845.004,.24101479,.48737437,.89468008,.24101479,.74086201,.24101479,0,6.6097603,1469.741,11789.366,63873.313,.21932209,.49067643,.88582635,.24202624,.74558061,.21932209,0,62.277401,2499.3975,19946.553,109964.42,935.47449,1597.6392,2653.0837,4277.1836,7458.9297,625.23444,1255.8228,2519.7126,4881.167,8913.9854,7.8665867,.80019879,.8016361,7.8070989,.97628772,.55075729,6.901444,.53092349,6.8323097,.75284082,7.5579257,.49590895,7.4853077,.70010149,8.090312,.47562224,8.0782948,.71478009,8.8663511,.50156671,8.7864408,.72378653,.098785214,.14167595,.00045380282,.039542675,.034042943,.022532066,.01429054,.01062043,.0072151665,.0043281703,.0031163171,.0016015455
.14053895,.072339095,.011312231,.02116739,.021771669,.0040893028,.073612206,.66949433,.91061491,.20892075,.75515217,.66949433,-20402.705,-4852.5996,0,745.97253,22579.441,.10238954,.57466066,.89623415,.26770002,.75169128,.57466066,-26236.508,-7751.5083,0,4914.6665,53460.805,.097210683,.5017913,.89969909,.24701709,.75257301,.49679151,-22164.025,-4453.5508,5.3554792,12489.869,88596.906,.3370567,.45406944,.90826535,.3370567,.75429642,.3370567,0,0,248.1541,4122.3018,33621.059,.25073287,.51236933,.89770389,.25073287,.75087065,.25073287,0,0,1165.4912,10570.572,61175.059,.22746223,.50215995,.90042496,.25061581,.74742299,.22746223,0,37.689617,2272.5103,19432.643,95762.711,1006.2642,1642.1334,2636.7683,4199.875,6851.4941,628.6059,1249.0634,2520.1257,4842.5186,8923.626,7.8691077,.76322109,.78779382,7.8042612,.97735935,.54816008,6.9469533,.54407072,6.8340573,.72911716,7.5660181,.4805432,7.4852734,.70819187,8.0995827,.44592071,8.083375,.7202751,8.8319502,.51922107,8.8009214,.72966063,-.0027224212,-.018465996,.060586903,.14019775,.037014522,.025440127,.015162361,.010890109,.0065678735,.0043583377,.0029646729,.0030469736
.13434488,.077176571,.011146477,.020481825,.021478724,.0042425473,.12220491,.7195462,.90445507,.31642845,.78193367,.7195462,-41660.492,-16110.821,0,196.03116,28900.809,.1011617,.58801359,.91770792,.26170683,.78027594,.58801359,-26236.508,-7573.5044,0,2942.5264,36706.25,.10451309,.49365163,.89281154,.25443584,.74571091,.49115762,-24247.139,-4894.0049,55.081337,13363.108,97943.18,.35908246,.47500199,.90234774,.35908246,.7847923,.35908246,0,0,196.03116,2793.3289,28900.809,.25562555,.5165422,.92178506,.25562555,.77947062,.25562555,0,0,1136.1155,8283.957,42775.949,.22485827,.49180701,.89279634,.24930765,.74727511,.22485827,0,39.827187,2486.5752,19648.436,105479.39,952.48987,1584.1414,2624.5347,4126.1904,6743.3418,632.02997,1260.0629,2520.1257,4913.7109,9168.6807,7.8402705,.77082014,.7898742,7.8224492,.97608614,.5621196,6.9466166,.54189348,6.801384,.74004686,7.5717206,.49926606,7.4963961,.70362562,8.1080256,.45774353,8.0665894,.71472585,8.8186541,.48983723,8.8112745,.72383851,.0061539463,.0029182434,.19706197,.20828581,.034428675,.025441526,.015430293,.014541344,.0070118057,.0056742243,.0032832136,.0011371777
.13694006,.075421497,.011558092,.022754868,.019777954,.0035744489,.12304691,.69445723,.89972138,.30578667,.76034218,.69445723,-35908.004,-14175.505,0,858.53259,39920.25,.085990377,.5816853,.90917808,.24584801,.7557987,.5816853,-22715.504,-6272.7817,0,4702.0962,43327.234,.098516881,.49687496,.90919667,.24542984,.7482186,.49173114,-22514.418,-4388.252,22.046862,12954.918,77193.383,.37663481,.47245389,.89972138,.37663481,.75898802,.37663481,0,0,248.1541,3718.543,39920.25,.25075403,.50799829,.90996683,.25075403,.76824814,.25075403,0,0,1213.1725,8904.4541,51167.633,.22019745,.49869475,.90827453,.24325912,.74554306,.22019745,0,62.51392,2332.5864,19648.436,88494.445,994.63007,1607.3729,2689.6047,4158.9556,6819.7002,612.28986,1249.5627,2497.5339,4800.3916,8917.1758,7.8620524,.76528615,.76194906,7.7910142,.97997779,.55205882,6.9577265,.56216526,6.8203597,.73027158,7.5783176,.47782114,7.4848738,.70340222,8.102107,.44657525,8.0818901,.70954698,8.8243713,.50298017,8.8038874,.7411918,-.024000242,.053386688,.24650891,.34517431,.033704147,.02412609,.013014587,.011747432,.0058220071,.0037870195,.0027491509,.0026232214
.14451046,.077987708,.011403043,.023224972,.019702155,.0035104337,.097104862,.61840987,.85351837,.21787775,.70644909,.61840987,-25104.029,-4606.7324,0,2947.3416,100498.9,.10670619,.57446635,.90142727,.26101524,.74814039,.57446635,-27611.504,-7245.1548,0,5446.7954,49391.738,.1049422,.51071423,.89418012,.26158971,.74798089,.50679886,-24247.139,-5282.8438,0,13092.111,93418.742,.38417074,.48004597,.85354465,.38417074,.70743787,.38417074,0,0,196.03116,8857.4863,117902.23,.25748464,.49632812,.90429825,.25748464,.75313699,.25748464,0,0,1284.256,10400.093,54365.613,.2206693,.49707803,.89342695,.24103484,.74778402,.2206693,0,78.803352,2355.6011,19471.93,103609.86,1029.9386,1636.7943,2740.6382,4286.792,7228.7026,656.08435,1280.715,2553.3022,4923.7993,9015.5459,7.8873935,.7705543,.75068378,7.831234,.95865279,.52691948,6.9499011,.53704548,6.8424363,.72084165,7.5576415,.51138657,7.5118856,.69841921,8.0943422,.46923822,8.0908213,.71457505,8.8325968,.49043316,8.790103,.72071791,.013484762,-.040410519,.008907293,.068949699,.033619609,.025065621,.013512443,.0099613415,.0067268996,.0038233947,.0023120171,.0017427139
.12975405,.079135962,.010816585,.021604877,.019474795,.0037575515,.11776979,.68529922,.89771461,.28014696,.74398881,.68529922,-42454.066,-11016.268,0,1606.6437,38895.781,.10112348,.56199569,.88799638,.24135336,.73502177,.56199569,-26734.588,-6026.1387,0,6635.3228,59681.953,.098147191,.50981963,.90658516,.24906617,.75931817,.50264007,-22480.92,-4546.4668,0,11778.005,77446.211,.38675329,.4854269,.90019947,.38675329,.71206319,.38675329,0,0,176.85335,6933.395,39893.105,.24891368,.48293892,.891482,.24891368,.7401883,.24891368,0,.97856396,1535.6797,11871.985,64921.984,.23375089,.51279163,.90793699,.25858736,.75455064,.23375089,0,18.980328,2134.2288,18073.768,88596.906,1008.165,1635.0771,2653.0837,4290.6235,7057.3291,605.35413,1245.548,2526.7466,4855.7446,8728.0742,7.8722587,.76208168,.78673208,7.7934403,.98341995,.54361022,6.9160542,.53475881,6.7917013,.74654025,7.5564508,.47800183,7.4940219,.72571433,8.0935965,.45387268,8.06639,.72922635,8.8052931,.48404703,8.777483,.69380873,-.027845407,-.026987076,.12459232,.11211872,.032307133,.022789715,.016921986,.0091508646,.0056161084,.0043201488,.0034034087,.0018135748
.14049453,.070489526,.010062404,.02130273,.019154655,.0041235732,.075390577,.67453927,.89964992,.23442519,.74543566,.67453927,-22457.594,-6590.7964,0,1274.6868,38895.781,.10371766,.55407381,.90748394,.24936405,.74651366,.55407381,-26737.33,-6415.083,0,5476.2378,43769.266,.11024151,.49771327,.89985508,.24727947,.75127864,.49408689,-25337.416,-4476.334,22.046862,12669.321,88399.469,.35825172,.4733434,.90199101,.35825172,.72584426,.35825172,0,0,248.1541,5783.5757,39893.105,.23866221,.47559899,.90837705,.23866221,.74080139,.23866221,0,7.7164016,1630.6301,11782.054,51134.469,.2314709,.49966273,.89987785,.24950819,.75336879,.2314709,0,39.827187,2330.4561,18537.916,96240.625,954.50769,1591.2634,2660.377,4210.3569,7114.7373,625.23444,1255.1449,2511.1724,4771.4077,9092.9336,7.8581662,.78209281,.77012891,7.8055191,.97480077,.55797184,6.9394855,.56292272,6.8024583,.70575148,7.5500808,.50822318,7.5098815,.72983027,8.0976954,.46024176,8.0484428,.70084351,8.8323555,.48677373,8.8119125,.75309801,-.02093068,-.040410519,.19414045,.26923561,.033526506,.023862695,.011782502,.0091636619,.0070420438,.0046712658,.0032823437,.0019311083
.135658,.075605094,.011485875,.020923844,.019093519,.0039328272,.11086168,.66409862,.92137331,.26758102,.7641238,.66409862,-32882.469,-11016.268,0,621.7984,20793.719,.11000801,.55158043,.90067303,.26191223,.7435655,.55158043,-28248.252,-7330.4482,0,5927.5078,49434.441,.097505309,.48581058,.90049708,.24401487,.74699551,.48057944,-22151.521,-4280.8535,100.45068,13232.104,87309.508,.3981778,.50204015,.92395985,.3981778,.7690717,.3981778,0,0,123.66863,2942.9956,29919.83,.23660751,.49624249,.89613348,.23660751,.73662126,.23660751,0,7.3019733,1295.3096,11782.054,63585.164,.21812265,.49993324,.9009614,.24409521,.74820876,.21812265,0,55.081337,2317.7456,19391.855,95040.641,953.92511,1582.9004,2573.8218,4470.604,7494.0771,640.98956,1250.4689,2510.2898,4753.436,8774.3438,7.8686805,.79792559,.77696908,7.8041677,.96238172,.51889265,6.9301853,.51887435,6.8358727,.69955164,7.5588107,.48582393,7.5082173,.72733057,8.1084833,.5066576,8.0730133,.71854085,8.8528824,.47449511,8.7696753,.74811637,.010687383,-.0011558533,.086700253,.074792385,.036717709,.021962743,.012784004,.0090774437,.0079623926,.0049338611,.0021039448,.0017139957
.13737935,.078279957,.011524715,.020134026,.018583637,.0041255676,.075140588,.6470747,.88323766,.16552562,.71416944,.6470747,-21881.51,-2386.2429,0,2521.6389,43703.5,.10587528,.54438394,.89844602,.23725376,.73088247,.54438394,-28077.148,-5672.1304,0,6482.6367,51237.66,.096960485,.497502,.9034555,.25207737,.75080067,.49363214,-22480.9,-4725.1685,18.980328,12696.116,85880.539,.39600235,.48297545,.89382178,.39600235,.71571255,.39600235,0,0,249.37355,5783.5757,44685.73,.24049698,.47828248,.90053785,.24049698,.73490679,.24049698,0,4.2746329,1605.3199,12362.308,59017.379,.21948384,.49510038,.90278476,.24305198,.74865407,.21948384,0,62.51392,2433.9912,19263.84,91668.266,950.72314,1575.8699,2621.7366,4270.2773,7094.0078,639.43231,1267.9861,2542.2449,4745.1167,8637.0078,7.8548188,.78269786,.78354073,7.8118019,.95497751,.52582383,6.9279618,.53079402,6.8241763,.7454108,7.5471611,.50917095,7.4912105,.69696176,8.1066599,.46812579,8.0595551,.6975612,8.8247623,.48155853,8.7672319,.7102375,-.028507441,-.026987076,.10163314,.18945265,.031248929,.021933377,.012326087,.011783855,.0083904732,.0042578341,.0030324818,.0022400978
.13446386,.083117679,.010790586,.021513755,.019850301,.0040671504,.0953376,.6350255,.89270163,.21171995,.71656758,.6350255,-23508.898,-4102.5933,0,1657.5729,43703.5,.10017554,.58402556,.90595764,.25468487,.76164657,.58402556,-25685.119,-6920.4009,0,4004.833,43814.988,.10460503,.49689704,.90765232,.25352997,.7618075,.49034601,-24247.139,-4838.5527,18.649313,11271.792,77103.211,.39451906,.51022846,.89270163,.39451906,.73367757,.39451906,0,0,92.937881,5113.1479,44685.73,.25306734,.52092212,.91127872,.25306734,.76017421,.25306734,0,0,1098.4369,9550.0811,50981.477,.21761404,.49984008,.90813887,.24189451,.76234847,.21761404,0,66.774757,2317.7456,16674.604,87904.18,952.4082,1593.6962,2675.5549,4323.0054,7064.0625,648.43713,1290.6593,2542.1597,4948.0557,9175.29,7.8602009,.78265011,.78562433,7.8354206,.9638502,.52487719,6.916575,.55216217,6.8648143,.75319642,7.5690055,.4908939,7.4929399,.70747477,8.1203098,.45910764,8.0621786,.72209007,8.7972622,.50288564,8.8183584,.70372206,.033183374,-.026987076,.060855269,.17183495,.031356018,.021200409,.017226383,.011951496,.0082477871,.0039881477,.003145793,.0026958399
